country,year,incomeClass,gdpGr,prodTotGr,prodAgGr,prodIndGr,prodServGr,empTotGr,empAgGr,empIndGr,empServGr
Iraq,1995,LM,2.12002149754704,-3.3810415315147755,NA,NA,NA,3.897000006757783,NA,NA,NA
Iraq,1996,LM,11.0207856442482,9.601479038275702,NA,NA,NA,4.203434275659503,NA,NA,NA
Iraq,1997,LM,21.237936128861,27.501256773322698,NA,NA,NA,5.9369994338237015,NA,NA,NA
Iraq,1998,LM,34.8570951344918,33.9827210488447,NA,NA,NA,1.6593758409837334,NA,NA,NA
Iraq,1999,LM,17.5822660097879,13.952625927962112,NA,NA,NA,5.030939352718871,NA,NA,NA
Iraq,2000,LM,1.40647481160011,-0.603016343825393,NA,NA,NA,3.687910337880312,NA,NA,NA
Iraq,2001,LM,2.30531698397347,-1.1583414293330705,NA,NA,NA,2.9838533570969274,NA,NA,NA
Iraq,2002,LM,-6.90018022341792,-10.02402130795693,NA,NA,NA,3.010895995735167,NA,NA,NA
Iraq,2003,LM,-33.1008380241267,-28.00681994778637,NA,NA,NA,-11.310867594087362,NA,NA,NA
Iraq,2004,LM,54.1577746162305,45.59968656123011,NA,NA,NA,4.8831047270180985,NA,NA,NA
Iraq,2005,LM,4.40061719191004,-13.923771380787251,NA,NA,NA,18.969158222825662,NA,NA,NA
Iraq,2006,LM,10.1581995820029,2.337937132246872,NA,NA,NA,3.6755370477455624,NA,NA,NA
Iraq,2007,LM,1.37759814755975,-2.4442060002882684,36.967504398241914,-15.439822557568798,-15.233238429095053,3.8260898062164754,-47.21299608441885,26.703012686391347,17.840638880950284
Iraq,2008,LM,8.22810710383277,2.8764020477543935,-46.867852692322494,27.497863732121278,2.127583119498435,4.5671176008865535,62.04440314692937,-11.892517310469916,2.114955683258845
Iraq,2009,LM,3.37929909442774,0.2665762549961267,NA,NA,NA,3.1763599422953295,NA,NA,NA
Iraq,2010,LM,6.40256484471192,2.891066849655615,NA,NA,NA,3.618896424124628,NA,NA,NA
Iraq,2011,LM,7.546471200426,3.6891810577906123,NA,NA,NA,3.795508304699288,NA,NA,NA
Iraq,2012,LM,13.9364301737537,9.351252987518734,NA,NA,NA,3.895038232974418,NA,NA,NA
Iraq,2013,LM,6.57216029806411,1.9325250099450213,NA,NA,NA,4.365855116876305,NA,NA,NA
Iraq,2014,UM,-2.11826806087713,-4.968141667247363,NA,NA,NA,2.4919833539864076,NA,NA,NA
Ireland,1992,H,3.34327422028062,NA,NA,NA,NA,0.6057036690730475,-0.12863390012425244,-0.4496001008203523,1.3080111710661988
Ireland,1993,H,2.69260917578475,NA,NA,NA,NA,2.050283411622614,-3.9526776768069483,-1.1951364793612498,5.233828631848389
Ireland,1994,H,5.75582697231694,NA,NA,NA,NA,4.200650432449625,-1.497824167444656,7.623303999764547,3.3250127447226188
Ireland,1995,H,9.63442230266678,NA,NA,NA,NA,5.01405125980477,1.5425064461205802,5.014051310688431,6.0819919624433645
Ireland,1996,H,9.26900685561442,5.52715200130277,12.719608492158372,5.949035337301591,3.8042046645368983,3.6525724302842084,-5.206625642903455,1.8212531032447354,6.087367118323746
Ireland,1997,H,11.1779996585545,6.076197358112728,-0.8680745278221772,13.106329490197618,6.388499986780403,4.6705563558745204,0.7576434643616196,2.034968080169057,3.297828048827679
Ireland,1998,H,8.9131798030168,0.3190556388583751,4.22816643478124,-4.026848836871496,-2.091798995683508,8.046064353770122,-4.541816878433245,14.823856598127417,10.379282942610855
Ireland,1999,H,10.762042931542,2.7595012313162424,-5.403525532363007,6.568397901810331,1.017231262947396,6.6501364040056545,1.9622039718933422,5.539200894364735,7.864039618219327
Ireland,2000,H,10.2287525473907,3.885742202881719,0.6720116619163085,8.7753898701261015,1.1438585460403796,5.367865306942434,-5.532248440123462,6.476998229752676,6.045467925607635
Ireland,2001,H,5.83350280596741,2.7637826301560415,6.937780077521516,2.1664926740807746,1.5965793280674427,3.0141376304982783,-6.230729165981794,4.087207769368122,4.1660569668550504
Ireland,2002,H,5.93668016194282,3.22218109684231,-0.7328892340413061,11.971799946523307,-0.3063122534406106,2.121977289350606,2.1219766045161714,-2.440180264347315,4.057939116842802
Ireland,2003,H,3.84219619222243,0.7470494854290691,9.719316541568173,-2.251446641250284,1.1491160128928113,2.137333207970309,-6.493985570862843,2.1373329978443603,3.24580040019955
Ireland,2004,H,4.40513207033561,1.0178695070593078,7.52215966843972,-1.6009202690620115,1.87255689087885,2.953201127622111,-0.21459015463280967,2.212536313573218,3.5848191730690293
Ireland,2005,H,6.33412556148576,-0.41113753761867067,-31.32098803704559,0.8183436890667232,-0.17532047586579608,5.444783579943821,0.4236009451916356,5.4447883206685495,5.766267001398279
Ireland,2006,H,6.30972902305902,2.8677365777112054,-8.685048440786998,0.9319499718399201,3.500447270131196,3.7939114623108643,-3.1256825868939986,3.417838689496976,4.582619164892341
Ireland,2007,H,5.54275082542036,1.6696500903268527,0.8127739791577501,-5.020127182129517,3.9134752287657038,3.321926062549567,-0.36813904635916966,4.07336497505663,3.7894398579744144
Ireland,2008,H,-2.16241015727991,-1.2231147836528624,-10.311973495891367,1.1304855319274776,-1.4087593380696848,-0.4919691120059498,6.879001034297173,-6.958204253553894,1.4503805516420734
Ireland,2009,H,-5.63836661029117,3.6678773036381527,9.735377673509108,17.79930762345619,-1.3337536995275736,-7.274913481849915,-15.268457123440237,-20.87936191541064,-1.402788879677879
Ireland,2010,H,0.398613831710051,4.769347859694007,14.75262466031207,16.069463917271836,1.2175626938893571,-3.589539300265419,-12.684864058379443,-11.878215295859857,-0.6518167605318368
Ireland,2011,H,2.58808429929213,2.932937586550538,12.698890622844495,6.8612528062453935,1.914092829668293,-1.9436449546878343,2.1420264525123183,-7.283354331171162,-0.49388771604771975
Ireland,2012,H,0.151117553950613,0.31185645286435537,-7.857756577072169,1.6753306086161976,0.28021857268880784,-0.9842289028813299,0.9960847073203788,-4.094673503634756,-0.1973549046216053
